url,name,sales_last_72,ticker,image_path,release_date,retail_price,style_code,colorway,number_of_sales,price_premium,average_sale_price
https://stockx.com/nike-dunk-low-laser-orange-w,Nike Dunk Low Laser Orange (W),89,NK-NIDLLOLW,/images/sneakers/nike/basketball/NK-NIDLLOLW.jpg,07/08/2021,$100,DD1503-800,LASER ORANGE/WHITE-LASER ORANGE,9683,147.0%,$243
https://stockx.com/nike-dunk-low-off-white-lot-32,Nike Dunk Low Off-White Lot 32,89,NK-NIDLOL32WN,/images/sneakers/nike/basketball/NK-NIDLOL32WN.jpg,08/09/2021,$180,N/A,WHITE/NEUTRAL GREY-CHLOROPHYLL-GAME ROYAL,591,172.2%,$521
https://stockx.com/nike-dunk-high-panda-gs-2021,Nike Dunk High Panda GS (2021),88,NK-NIDHPGBW,/images/sneakers/nike/basketball/NK-NIDHPGBW.jpg,05/28/2021,$90,DB2179-103,BLACK/WHITE-RED,3083,16.7%,$140
https://stockx.com/nike-dunk-low-free-99-white,Nike Dunk Low Free 99 White,88,NK-NIDLF9WWM,/images/sneakers/nike/basketball/NK-NIDLF9WWM.jpg,06/25/2021,$110,DH0952-100,WHITE/LIGHT CHOCOLATE-ROMA GREEN,8256,70.9%,$194
https://stockx.com/nike-dunk-low-retro-medium-grey-varsity-red-2021,Nike Dunk Low Retro Medium Grey Varsity Red UNLV (2021),87,NK-NIDLRMGMV,/images/sneakers/nike/basketball/NK-NIDLRMGMV.jpg,02/18/2021,$110,DD1391-002,MEDIUM GREY/WHITE/VARSITY RED,19305,120.0%,$211
https://stockx.com/nike-dunk-low-off-white-lot-12,Nike Dunk Low Off-White Lot 12,83,NK-NIDLOL12WN,/images/sneakers/nike/basketball/NK-NIDLOL12WN.jpg,08/09/2021,$180,DJ0950-100,SAIL/NEUTRAL GREY-CRIMSON TINT,203,128.9%,$466
https://stockx.com/nike-dunk-low-off-white-lot-5,Nike Dunk Low Off-White Lot 5,82,NK-NIDLOL5WN,/images/sneakers/nike/basketball/NK-NIDLOL5WN.jpg,08/09/2021,$180,N/A,WHITE/NEUTRAL GREY-PINK-YELLOW-UNIVERSITY BLUE,90,122.2%,$458
https://stockx.com/nike-dunk-low-orange-pearl,Nike Dunk Low Orange Pearl (W),81,NK-NIDLOPOW,/images/sneakers/nike/basketball/NK-NIDLOPOW.jpg,03/15/2021,$100,DD1503-102,ORANGE PEARL/WHITE,15383,158.0%,$261
https://stockx.com/nike-dunk-scrap-archeo-brown,Nike Dunk Scrap Archeo Brown,75,NK-NIDSABAB,/images/sneakers/nike/basketball/NK-NIDSABAB.jpg,08/12/2021,$110,DB0500-200,ARCHEO BROWN/BICOASTAL-SPORT SPICE,450,29.1%,$150
https://stockx.com/nike-dunk-low-off-white-lot-45,Nike Dunk Low Off-White Lot 45,73,NK-NIDLOL45WN,/images/sneakers/nike/basketball/NK-NIDLOL45WN.jpg,08/09/2021,$180,N/A,WHITE/NEUTRAL GREY-SEA GLASS-FUCHSIA,106,130.0%,$401
